ClassQualifiedName,CBO,CYCLO,DIT,ELOC,FanIn,LCOM,LOC,LOCNAMM,NMNOPARAM,NOA,NOC,NOM,NOMNAMM,NOPA,PMMM,PRB,WLOCNAMM,WMC,WMCNAMM,Complex_Class,Large_Class,Spaghetti_Code,project_name
org.apache.solr.handler.RequestHandlerBase,22,22,1,97,25,60,97,94,9,10,19,12,11,0,0,0,7.2727272727272725,22,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.RequestHandlerUtils,17,17,1,71,9,6,71,71,0,0,0,4,4,0,0.25,0,16,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.SnapPuller,164,164,1,944,49,517,944,919,22,47,0,43,36,3,0.09302325581395349,0,18.86111111111111,164,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.SnapShooter,16,16,1,178,5,9,178,178,1,6,0,6,6,2,0.3333333333333333,0,14.5,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.SpellCheckerRequestHandler,37,37,2,191,2,33,191,188,6,21,0,11,10,0,0.18181818181818182,0,16,37,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.StandardRequestHandler,12,12,2,25,13,10,25,25,5,0,1,5,5,0,0,0,4,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.XMLLoader,38,38,2,274,15,0,274,274,0,2,1,7,7,0,0.2857142857142857,0,38.285714285714285,38,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.XmlUpdateRequestHandler,16,16,2,90,59,15,90,90,4,18,0,7,7,16,0,0,8.285714285714286,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.XsltUpdateRequestHandler,16,16,2,41,6,13,41,41,4,7,0,6,6,4,0,0,4.833333333333333,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.XsltXMLLoader,12,12,2,60,1,1,60,60,0,3,0,3,3,2,0,0,17.333333333333332,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.AdminHandlers,24,24,1,78,0,53,78,78,8,1,0,11,11,0,0,0,5.636363636363637,24,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.CoreAdminHandler,78,78,2,410,13,117,410,403,6,2,0,23,22,0,0.043478260869565216,0,18.454545454545453,78,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.LukeRequestHandler,61,61,2,498,7,118,498,498,6,7,0,16,16,5,0.0625,0,26.125,61,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.PluginInfoHandler,15,15,2,57,1,15,57,57,4,0,0,6,6,0,0,0,8.333333333333334,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.PropertiesRequestHandler,12,12,2,32,1,10,32,32,4,0,0,5,5,0,0,0,5.2,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.ShowFileRequestHandler,25,25,2,131,9,22,131,128,6,4,0,9,8,2,0,0,14.625,25,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.SolrInfoMBeanHandler,17,17,2,63,1,15,63,63,4,0,0,6,6,0,0,0,9.666666666666666,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.SystemInfoHandler,38,38,2,205,5,66,205,205,7,4,0,12,12,0,0,0,16.166666666666668,38,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.admin.ThreadDumpHandler,20,20,2,86,1,21,86,86,4,0,0,7,7,0,0.14285714285714285,0,11.285714285714286,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.DebugComponent,34,34,2,166,10,55,166,166,5,2,0,11,11,1,0,0,14.272727272727273,34,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.FacetComponent,56,56,2,565,9,105,565,565,5,2,0,15,15,1,0,0,23.333333333333332,56,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.FieldFacetStats,20,20,1,95,8,0,95,95,0,12,0,5,5,2,0,0,15.4,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.HighlightComponent,40,40,2,149,12,77,149,146,6,3,0,14,13,1,0,0,10.461538461538462,40,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.HttpShardHandler,27,27,2,113,5,0,113,113,3,4,0,7,7,0,0.14285714285714285,0,17.428571428571427,27,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.HttpShardHandlerFactory,6,6,2,61,4,1,61,61,1,22,0,3,3,1,0,0,11.333333333333334,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.MoreLikeThisComponent,20,20,2,70,9,28,70,70,5,1,0,8,8,1,0,0,7.75,20,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.QueryComponent,89,89,2,618,9,274,618,618,5,3,0,24,24,1,0.041666666666666664,0,25.5,89,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.QueryElevationComponent,50,50,2,290,15,64,290,290,5,10,0,13,13,0,0.07692307692307693,0,18.46153846153846,50,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.ResponseBuilder,61,61,1,203,177,555,203,170,16,50,0,35,24,32,0.05714285714285714,0,4.25,61,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.SearchComponent,30,30,1,60,81,105,60,60,8,0,11,15,15,0,0,0,3.533333333333333,30,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.SearchHandler,31,31,2,212,18,22,212,209,6,7,1,9,8,0,0,0,24.625,31,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.ShardDoc,9,9,2,30,47,0,30,30,3,7,0,5,5,4,0.2,0,4.2,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.ShardHandler,5,5,1,6,29,6,6,6,2,0,1,4,4,0,0,0,1,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.ShardHandlerFactory,1,1,1,6,18,0,6,6,1,0,1,1,1,0,0,0,1,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.ShardRequest,2,2,1,29,132,0,29,29,1,18,0,1,1,18,0,0,3,2,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.ShardResponse,15,15,1,38,46,17,38,26,5,6,0,10,6,0,0.1,0,3,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.SpellCheckComponent,68,68,2,541,47,117,541,541,5,6,0,18,18,2,0.16666666666666666,0,26.333333333333332,68,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.StatsComponent,30,30,2,84,7,45,84,84,4,1,0,10,10,1,0,0,7.6,30,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.StatsValues,9,9,1,41,37,21,41,41,2,0,0,7,7,0,0,0,5.142857142857143,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.StatsValuesFactory,5,5,1,24,3,0,24,24,0,0,0,1,1,0,0,0,19,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.TermVectorComponent,34,34,2,270,9,45,270,270,4,3,0,10,10,2,0,0,19.3,34,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.handler.component.TermsComponent,41,41,2,309,7,55,309,309,4,2,0,11,11,2,0,0,16.818181818181817,41,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.BreakIteratorBoundaryScanner,15,15,2,41,8,10,41,41,4,0,0,5,5,0,0,0,7.8,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.DefaultEncoder,10,10,2,20,7,10,20,20,4,0,0,5,5,0,0,0,3,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.DefaultSolrHighlighter,95,95,2,382,21,272,382,382,1,3,0,24,24,1,0.08333333333333333,0,15.708333333333334,95,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.GapFragmenter,10,10,2,20,5,10,20,20,4,0,0,5,5,0,0,0,3.6,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.HighlightingPluginBase,15,15,1,33,9,36,33,33,8,2,9,9,9,0,0.1111111111111111,0,2.888888888888889,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.HtmlEncoder,10,10,2,20,0,10,20,20,4,0,0,5,5,0,0,0,3,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.HtmlFormatter,10,10,2,22,3,10,22,22,4,0,0,5,5,0,0,0,3.4,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.RegexFragmenter,13,13,2,41,2,9,41,38,4,2,0,6,5,0,0,0,6.2,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.ScoreOrderFragmentsBuilder,10,10,2,19,13,10,19,19,4,0,0,5,5,0,0,0,3.4,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SimpleBoundaryScanner,11,11,2,23,14,10,23,23,4,0,0,5,5,0,0,0,4.2,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SimpleFragListBuilder,10,10,2,18,50,10,18,18,4,0,0,5,5,0,0,0,3.2,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SimpleFragmentsBuilder,10,10,2,19,31,10,19,19,4,0,0,5,5,0,0,0,3.4,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SingleFragListBuilder,10,10,2,18,9,10,18,18,4,0,0,5,5,0,0,0,3.2,10,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrBoundaryScanner,3,3,2,8,12,1,8,8,0,0,2,2,2,0,0,0,3,3,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrEncoder,5,5,1,13,8,1,13,13,0,0,0,2,2,0,0,0,5.5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrFormatter,5,5,1,13,9,1,13,13,0,0,0,2,2,0,0,0,5.5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrFragListBuilder,4,4,1,12,11,1,12,12,0,0,0,2,2,0,0,0,5,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrFragmenter,5,5,1,13,11,1,13,13,0,0,0,2,2,0,0,0,5.5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrFragmentsBuilder,17,17,2,39,17,15,39,39,0,2,2,6,6,2,0.3333333333333333,0,5.833333333333333,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.highlight.SolrHighlighter,17,17,1,65,44,10,65,65,0,7,2,5,5,1,0.2,0,11.2,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.CSVParser,83,83,1,431,2,83,431,424,6,12,0,19,18,0,0.10526315789473684,0,20.166666666666668,83,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.CSVPrinter,46,46,1,207,2,0,207,207,3,4,0,11,11,0,0.18181818181818182,0,17.454545454545453,46,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.CSVStrategy,38,38,1,113,24,163,113,86,11,15,0,23,14,6,0,0,4.714285714285714,38,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.CSVUtils,17,17,1,66,0,6,66,66,1,2,0,4,4,0,0,0,14.75,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.CharBuffer,42,42,1,164,84,0,164,164,9,2,0,17,17,0,0.11764705882352941,0,9,42,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.ExtendedBufferedReader,47,47,2,222,4,4,222,210,6,6,0,12,11,2,0,0,16.727272727272727,47,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.writer.CSVConfig,59,59,1,247,14,287,247,223,11,13,0,26,22,3,0.038461538461538464,0,7.454545454545454,59,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.writer.CSVConfigGuesser,29,29,1,146,0,21,146,139,4,3,0,11,10,0,0.09090909090909091,0,12,29,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.writer.CSVField,14,14,1,74,13,23,74,56,5,4,0,10,7,0,0.1,0,6.571428571428571,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.internal.csv.writer.CSVWriter,19,19,1,107,2,0,107,101,2,2,0,7,6,0,0.14285714285714285,0,14.333333333333334,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.AppendedSolrParams,1,1,2,9,3,0,9,9,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.BinaryResponseWriter,1,1,2,10,11,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.DefaultSolrParams,1,1,2,9,6,0,9,9,0,0,1,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.JSONResponseWriter,1,1,2,10,9,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.LocalSolrQueryRequest,9,9,2,33,104,10,33,33,0,1,0,5,5,1,0.4,0,5.4,9,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.MapSolrParams,1,1,2,9,69,0,9,9,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.MultiMapSolrParams,1,1,2,9,27,0,9,9,0,0,1,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.PHPResponseWriter,1,1,2,10,2,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.PHPSerializedResponseWriter,1,1,2,10,5,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.PythonResponseWriter,1,1,2,10,3,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.RawResponseWriter,1,1,2,10,6,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.RequiredSolrParams,1,1,2,9,7,0,9,9,0,0,0,1,1,0,0,0,3,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.RubyResponseWriter,1,1,2,10,3,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.ServletSolrParams,4,4,2,15,1,1,15,15,0,0,0,2,2,0,0.5,0,5,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.SimpleFacets,102,102,1,763,5,0,763,763,5,12,0,19,19,0,0.10526315789473684,0,30.736842105263158,102,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.SolrQueryRequest,32,32,1,82,529,136,82,82,14,0,0,17,17,0,0,0,4.470588235294118,32,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.SolrQueryRequestBase,51,51,1,162,17,164,162,140,15,12,2,24,18,5,0.375,0,5.944444444444445,51,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.SolrQueryResponse,1,1,2,10,270,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.SolrRequestHandler,4,4,1,14,77,1,14,14,0,0,0,2,2,0,0,0,4,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.SolrRequestInfo,17,17,1,47,26,24,47,35,6,5,0,9,6,0,0.2222222222222222,0,4.666666666666667,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.TextResponseWriter,1,1,2,10,33,0,10,10,0,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.UnInvertedField,41,41,1,415,7,9,415,415,2,14,0,10,10,0,0,0,38.9,41,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.XMLResponseWriter,1,1,2,10,4,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.request.XSLTResponseWriter,1,1,2,10,4,0,10,10,1,1,0,1,1,0,0,0,4,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.BaseResponseWriter,15,15,1,209,2,3,209,209,0,2,2,3,3,0,0,0,35.666666666666664,15,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.BinaryQueryResponseWriter,3,3,1,9,18,0,9,9,0,0,0,1,1,0,0,0,4,3,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.BinaryResponseWriter,13,13,1,161,15,10,161,161,0,2,0,5,5,1,0,0,6.8,13,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.CSVResponseWriter,5,5,1,19,3,3,19,19,0,0,0,3,3,0,0,0,4.666666666666667,5,0,0,0,1,../../metrics/lucene-3.6.0
org.apache.solr.response.GenericBinaryResponseWriter,7,7,2,30,0,3,30,30,0,0,0,3,3,0,0,0,7.666666666666667,7,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.GenericTextResponseWriter,5,5,2,25,0,1,25,25,0,0,0,2,2,0,0,0,8.5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.JSONResponseWriter,6,6,1,25,14,1,25,25,0,2,0,3,3,0,0.3333333333333333,0,6,6,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.PHPResponseWriter,5,5,1,17,7,3,17,17,0,1,0,3,3,0,0,0,4.666666666666667,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.PHPSerializedResponseWriter,5,5,1,20,10,3,20,20,0,1,0,3,3,0,0,0,4.666666666666667,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.PythonResponseWriter,5,5,1,17,8,3,17,17,0,1,0,3,3,0,0,0,4.666666666666667,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.QueryResponseWriter,8,8,1,22,114,3,22,22,0,3,0,3,3,3,0,0,4.333333333333333,8,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.RawResponseWriter,18,18,1,62,11,2,62,62,0,2,0,5,5,1,0,0,10,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.RubyResponseWriter,5,5,1,17,8,3,17,17,0,1,0,3,3,0,0,0,4.666666666666667,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.SolrQueryResponse,36,36,1,145,271,98,145,119,9,6,0,16,12,0,0.125,0,7.333333333333333,36,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.TextResponseWriter,99,99,1,191,37,616,191,185,6,7,0,37,36,0,0.05405405405405406,0,4.777777777777778,99,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.XMLResponseWriter,5,5,1,13,9,3,13,13,0,0,0,3,3,0,0.3333333333333333,0,2.6666666666666665,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.XMLWriter,156,156,1,579,36,1203,579,579,12,19,0,54,54,1,0.4074074074074074,0,10.777777777777779,156,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.response.XSLTResponseWriter,17,17,1,73,7,4,73,73,0,8,0,4,4,4,0,0,15,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.AbstractSubTypeFieldType,18,18,2,71,2,1,71,68,1,7,2,7,6,2,0,0,9.333333333333334,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.BCDIntField,16,16,2,29,3,28,29,29,0,0,2,8,8,0,0.375,0,3,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.BCDLongField,4,4,2,11,1,1,11,11,0,0,0,2,2,0,0,0,3,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.BCDStrField,5,5,2,14,1,1,14,14,0,0,0,2,2,0,0.5,0,4.5,5,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.BinaryField,17,17,2,48,23,21,48,48,0,0,0,7,7,0,0,0,6.571428571428571,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.BoolField,31,31,2,65,5,70,65,59,3,5,0,13,11,0,0.15384615384615385,0,5.636363636363637,31,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.ByteField,14,14,2,38,18,15,38,38,0,0,0,6,6,0,0.5,0,5.333333333333333,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.CopyField,12,12,1,50,87,0,50,32,3,4,0,6,3,1,0,0,7.333333333333333,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.CurrencyField,38,38,2,270,8,57,270,267,2,15,0,15,14,1,0.13333333333333333,0,9.357142857142858,38,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.DateField,61,61,2,242,93,145,242,242,1,8,2,19,19,1,0.21052631578947367,0,8.31578947368421,61,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.DoubleField,14,14,2,38,23,15,38,38,0,0,0,6,6,0,0.5,0,5.333333333333333,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.ExchangeRateProvider,19,19,1,34,11,10,34,34,2,0,0,5,5,0,0,0,5.8,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.ExternalFileField,12,12,2,37,3,8,37,37,0,4,0,5,5,0,0,0,5.4,12,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.FieldProperties,19,19,1,70,5,13,70,70,0,16,2,6,6,0,0.3333333333333333,0,7.166666666666667,19,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.FieldType,113,113,2,387,356,611,387,367,8,9,9,38,35,2,0.2631578947368421,0,8.514285714285714,113,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.FloatField,14,14,2,38,37,15,38,38,0,0,0,6,6,0,0.5,0,5.333333333333333,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.GeoHashField,18,18,2,44,0,21,44,44,0,0,0,7,7,0,0.2857142857142857,0,5.428571428571429,18,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.IndexSchema,215,215,1,1016,173,1550,1016,906,23,24,0,64,46,2,0.140625,0,16.847826086956523,215,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.IntField,14,14,2,38,42,15,38,38,0,0,0,6,6,0,0.5,0,5.333333333333333,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.LatLonType,35,35,2,172,5,53,172,172,1,2,0,11,11,0,0.2727272727272727,0,15,35,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.LegacyDateField,11,11,2,41,3,3,41,41,1,1,0,3,3,0,0.3333333333333333,0,6.333333333333333,11,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.LongField,14,14,2,38,26,15,38,38,0,0,0,6,6,0,0.5,0,5.333333333333333,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.PointType,39,39,2,129,9,55,129,129,1,0,0,11,11,0,0.18181818181818182,0,11.272727272727273,39,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.PrimitiveFieldType,2,2,2,11,16,0,11,11,0,0,15,1,1,0,1,0,6,2,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.RandomSortField,29,29,2,108,0,46,108,108,0,4,0,13,13,0,0.38461538461538464,0,5.769230769230769,29,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SchemaAware,2,2,1,12,9,0,12,12,0,0,0,1,1,0,0,0,6,2,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SchemaField,85,85,2,220,380,84,220,208,23,5,0,36,32,0,0.25,0,6.15625,85,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.ShortField,14,14,2,38,19,15,38,38,0,0,0,6,6,0,0.5,0,5.333333333333333,14,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SimilarityFactory,4,4,1,10,11,1,10,7,2,1,1,3,2,0,0,0,2,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SortableDoubleField,16,16,2,34,3,28,34,34,0,0,0,8,8,0,0.5,0,3.375,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SortableFloatField,16,16,2,34,4,28,34,34,0,0,0,8,8,0,0.5,0,3.375,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SortableIntField,16,16,2,34,6,28,34,34,0,0,0,8,8,0,0.5,0,3.375,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SortableLongField,16,16,2,34,3,28,34,34,0,0,0,8,8,0,0.5,0,3.375,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.SpatialQueryable,1,1,1,6,6,0,6,6,0,0,0,1,1,0,0,0,1,1,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.StrField,8,8,2,18,17,6,18,18,0,0,0,4,4,0,0.25,0,3.25,8,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.StrFieldSource,25,25,2,43,3,66,43,43,2,1,0,12,12,0,0.25,0,5.25,25,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.TextField,28,28,2,95,135,70,95,85,2,2,0,13,11,0,0.07692307692307693,0,6.545454545454546,28,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.TrieDateField,35,35,2,67,6,0,67,67,3,1,0,18,18,0,0.9444444444444444,0,3.2777777777777777,35,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.TrieField,85,85,2,328,19,97,328,322,4,9,4,22,21,2,0.13636363636363635,0,14.285714285714286,85,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.schema.UUIDField,16,16,2,45,4,21,45,45,0,2,0,7,7,0,0.2857142857142857,0,5,16,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.search.BitDocSet,49,49,2,129,30,0,129,123,11,4,0,21,20,0,0.42857142857142855,0,6.55,49,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.search.BoostQParserPlugin,17,17,2,42,2,0,42,42,3,5,0,6,6,2,0.3333333333333333,0,10,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.search.CacheConfig,17,17,1,68,46,8,68,65,3,7,0,8,7,0,0,0,7.428571428571429,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.search.CacheRegenerator,4,4,1,16,21,0,16,16,0,0,0,1,1,0,0,0,10,4,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.search.ConstantScorePrefixQuery,17,17,2,54,3,0,54,48,2,1,0,6,5,0,0,0,8.4,17,0,0,0,0,../../metrics/lucene-3.6.0
org.apache.solr.search.DelegatingCollector,13,13,2,40,21,0,40,37,2,5,0,7,6,0,0.5714285714285714,0,4.5,13,0,0,0,0,../../metrics/lucene-3.6.0
